Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+07:00,138.481507888446,140.3096466064453,137.56743852944638,140.3096466064453,4994500,0.0,0.0
2020-01-03 00:00:00+07:00,139.85260349961578,141.22370745549438,138.4814995437372,139.39556884765625,5490800,0.0,0.0
2020-01-06 00:00:00+07:00,133.91115322844075,134.36818788109755,131.1689453125,131.1689453125,20065700,0.0,0.0
2020-01-07 00:00:00+07:00,132.54003724851808,133.91114108212344,128.8837603589038,130.71189880371094,17782000,0.0,0.0
2020-01-08 00:00:00+07:00,127.96970367431639,128.4267383302961,126.5985997063773,127.9697036743164,16559900,0.0,0.0
2020-01-09 00:00:00+07:00,129.79784495219425,130.2548796175189,125.22749829894798,126.59860229492188,17901700,0.0,0.0
2020-01-10 00:00:00+07:00,127.05562844016335,127.96969770951705,124.77045526677912,125.68452453613281,14664700,0.0,0.0
2020-01-13 00:00:00+07:00,126.14156173257267,126.59859637653128,123.3993538688211,124.31342315673828,13672700,0.0,0.0
2020-01-14 00:00:00+07:00,123.85637816809174,123.85637816809174,120.65713592758753,121.57120513916016,17895800,0.0,0.0
2020-01-15 00:00:00+07:00,121.11418067729066,123.85638854168215,120.20011138916017,120.20011138916016,18789100,0.0,0.0
2020-01-16 00:00:00+07:00,120.65714761485224,126.59859806558359,119.74307831473972,126.14156341552734,26639200,0.0,0.0
2020-01-17 00:00:00+07:00,128.88377040687803,130.71190899420964,128.88377040687803,129.34080505371094,20187700,0.0,0.0
2020-01-20 00:00:00+07:00,124.31342230902777,125.6845262315538,122.48528374565971,123.39935302734375,18087700,0.0,0.0
2020-01-21 00:00:00+07:00,125.68452203874106,127.96969516671818,125.22748741314564,127.05562591552734,19675300,0.0,0.0
2020-01-22 00:00:00+07:00,127.96970367431639,129.3408076422555,127.5126690183367,127.9697036743164,7487000,0.0,0.0
2020-01-23 00:00:00+07:00,127.05563181954642,129.34080505371094,126.59859717271353,129.34080505371094,32623500,0.0,0.0
2020-01-24 00:00:00+07:00,130.25486235922958,130.71189696399878,127.96968933538344,128.88375854492188,10347800,0.0,0.0
2020-01-27 00:00:00+07:00,127.51265344936469,128.42672264971856,123.39934204777228,123.85637664794922,9451800,0.0,0.0
2020-01-28 00:00:00+07:00,123.39934204777228,126.14154964883389,122.4852728474184,123.85637664794922,8792500,0.0,0.0
2020-01-29 00:00:00+07:00,124.77045174930872,125.22748637110107,119.74307090959299,122.02824401855469,16621100,0.0,0.0
2020-01-30 00:00:00+07:00,120.20011211705291,129.79783970054382,119.74307747022002,129.34080505371094,24659900,0.0,0.0
2020-01-31 00:00:00+07:00,131.62596961187722,131.62596961187722,127.96969267821396,128.42672729492188,13727000,0.0,0.0
2020-02-03 00:00:00+07:00,127.96970201575236,129.34080596592113,126.14156341552733,126.14156341552734,8896500,0.0,0.0
2020-02-04 00:00:00+07:00,126.14156762959723,127.51267162557112,126.14156762959723,126.59860229492188,7450000,0.0,0.0
2020-02-05 00:00:00+07:00,127.05563015407985,128.4267340766059,125.2274915907118,127.51266479492188,12028000,0.0,0.0
2020-02-06 00:00:00+07:00,128.426725747702,131.62596802611452,127.05562191409665,130.71189880371094,11865600,0.0,0.0
2020-02-07 00:00:00+07:00,132.08301461781357,132.08301461781357,129.7978413545296,131.1689453125,6201100,0.0,0.0
2020-02-11 00:00:00+07:00,131.16893156876802,131.62596617353725,127.96968933538344,128.88375854492188,9066300,0.0,0.0
2020-02-12 00:00:00+07:00,129.79783293071546,131.62597142269738,129.34079830771998,130.25486755371094,10590200,0.0,0.0
2020-02-13 00:00:00+07:00,130.71189880371094,130.71189880371094,128.8837603589038,130.71189880371094,6192800,0.0,0.0
2020-02-14 00:00:00+07:00,132.08301461781357,132.54004927047038,130.2548760071864,131.1689453125,9868300,0.0,0.0
2020-02-17 00:00:00+07:00,130.71190728081595,131.6259765625,130.71190728081595,131.6259765625,4749200,0.0,0.0
2020-02-18 00:00:00+07:00,130.71191161019462,130.71191161019462,127.96970367431639,127.9697036743164,11930100,0.0,0.0
2020-02-19 00:00:00+07:00,128.4267297923136,129.79783366909987,126.14155666433649,127.05562591552734,10882300,0.0,0.0
2020-02-20 00:00:00+07:00,127.05562136066493,127.05562136066493,122.02824065934367,122.48527526855469,18707800,0.0,0.0
2020-02-21 00:00:00+07:00,121.57121781700161,122.94232177734374,121.57121781700161,122.94232177734375,7423300,0.0,0.0
2020-02-24 00:00:00+07:00,122.0282482309231,122.48528286849209,118.3719711303711,118.3719711303711,14870700,0.0,0.0
2020-02-25 00:00:00+07:00,118.82900834083556,119.28604298830031,114.71569651365279,117.00086975097656,16958000,0.0,0.0
2020-02-26 00:00:00+07:00,114.2586629628103,114.71569761466155,105.11796992578549,105.57500457763672,36936800,0.0,0.0
2020-02-27 00:00:00+07:00,106.48907212237923,111.9734878540039,106.48907212237923,111.9734878540039,24057600,0.0,0.0
2020-02-28 00:00:00+07:00,103.28982319551356,111.5164462818819,103.28982319551356,108.77423858642578,21719000,0.0,0.0
2020-03-02 00:00:00+07:00,110.14534509377401,113.34458748238985,109.6883104668289,111.51644897460938,19876600,0.0,0.0
2020-03-03 00:00:00+07:00,112.43052333569238,115.17273122192879,112.43052333569238,112.88755798339844,15539000,0.0,0.0
2020-03-04 00:00:00+07:00,111.51645320970185,113.80162643121213,109.68831463249363,111.9734878540039,10878900,0.0,0.0
2020-03-05 00:00:00+07:00,113.34459178691007,114.71569571981625,111.0594185653998,111.9734878540039,9719500,0.0,0.0
2020-03-06 00:00:00+07:00,110.14534844292534,110.60238308376735,106.48907131618923,106.94610595703125,14277300,0.0,0.0
2020-03-09 00:00:00+07:00,102.37575866128796,103.74686257193022,96.43430838183822,97.80541229248047,16474200,0.0,0.0
2020-03-10 00:00:00+07:00,97.80541229248047,101.00465475064571,97.34837765559972,97.80541229248047,12160800,0.0,0.0
2020-03-11 00:00:00+07:00,97.8054148597175,100.09058810410342,95.06320696645439,96.43431091308594,13894800,0.0,0.0
2020-03-12 00:00:00+07:00,89.5787904749366,90.26434244285703,86.37954795797458,87.29361724853516,22962500,0.0,0.0
2020-03-13 00:00:00+07:00,78.60995898820967,91.86396370133804,77.46737237500895,87.29361724853516,27966900,0.0,0.0
2020-03-16 00:00:00+07:00,80.66661410861545,84.32289123535156,79.52402750651041,80.20957946777344,15084200,0.0,0.0
2020-03-17 00:00:00+07:00,79.06698945511219,81.58067987131518,78.60995483398438,78.60995483398438,16193700,0.0,0.0
2020-03-18 00:00:00+07:00,80.4381002081841,81.12365219859475,78.15292690681522,79.75254821777344,16103700,0.0,0.0
2020-03-19 00:00:00+07:00,79.29551103624995,80.43809765060513,78.60995906763684,79.0669937133789,15540200,0.0,0.0
2020-03-20 00:00:00+07:00,82.26623042937247,86.60805925758936,79.98105736188991,85.00843811035156,15805400,0.0,0.0
2020-03-23 00:00:00+07:00,74.95367758958497,77.23885068682843,72.43998718261719,72.43998718261719,17947300,0.0,0.0
2020-03-24 00:00:00+07:00,75.41071396839769,75.8677485985092,72.21147155761719,72.21147155761719,17142300,0.0,0.0
2020-03-25 00:00:00+07:00,74.49665069580078,75.6392373629143,72.89702936184187,74.49665069580078,15671700,0.0,0.0
2020-03-26 00:00:00+07:00,73.58257230122884,78.38143571217854,73.58257230122884,76.78181457519531,19245800,0.0,0.0
2020-03-27 00:00:00+07:00,79.52403246454831,85.46548316592262,79.29551512988007,81.5806884765625,28582200,0.0,0.0
2020-03-30 00:00:00+07:00,77.69589233398438,77.69589233398438,77.69589233398438,77.69589233398438,1562500,0.0,0.0
2020-03-31 00:00:00+07:00,80.43808700478142,84.32288097944416,79.98105241952699,83.6373291015625,18809300,0.0,0.0
2020-04-01 00:00:00+07:00,82.95178382592566,83.86585306918656,80.66661071777344,80.66661071777344,14474100,0.0,0.0
2020-04-02 00:00:00+07:00,80.4381001222067,81.80920410156251,78.60996148306565,81.8092041015625,14329800,0.0,0.0
2020-04-03 00:00:00+07:00,81.35216606987846,81.58068339029947,79.0669928656684,80.20957946777344,13181500,0.0,0.0
2020-04-07 00:00:00+07:00,84.0943731004202,88.20768482815815,82.72326919117423,87.52213287353516,20920200,0.0,0.0
2020-04-08 00:00:00+07:00,87.06509262084961,94.14912902832032,86.15102340698243,91.40692138671875,27756300,0.0,0.0
2020-04-09 00:00:00+07:00,92.84264244666466,96.67120502178486,91.40693148099459,93.32121276855469,22777600,4.5,0.0
2020-04-10 00:00:00+07:00,92.84264124820108,92.84264124820108,89.49264903821444,90.92835998535156,7441800,0.0,0.0
2020-04-13 00:00:00+07:00,89.97121935392681,91.88550061677631,89.97121935392681,90.92835998535156,5028700,0.0,0.0
2020-04-14 00:00:00+07:00,91.8855097903481,94.51764678955078,91.4069394268567,94.51764678955078,9245400,0.0,0.0
2020-04-15 00:00:00+07:00,95.47476867356225,97.1497646152037,91.40692138671875,91.40692138671875,11697300,0.0,0.0
2020-04-16 00:00:00+07:00,90.68906355151242,92.60334457634644,90.2104932953039,92.36405944824219,7515100,0.0,0.0
2020-04-17 00:00:00+07:00,95.47476762713808,96.67119328662602,92.36406091246941,94.75691223144531,13200900,0.0,0.0
2020-04-20 00:00:00+07:00,95.71406415119263,100.49976735875225,94.99620867005868,99.06405639648438,19985300,0.0,0.0
2020-04-21 00:00:00+07:00,96.67119842214683,96.67119842214683,92.84263610839844,92.84263610839844,17942300,0.0,0.0
2020-04-22 00:00:00+07:00,89.25335678565534,89.49264192449088,86.14264998079337,86.3819351196289,31340700,0.0,0.0
2020-04-23 00:00:00+07:00,86.62122344970703,88.53550463091602,86.3819383020559,86.62122344970703,14071000,0.0,0.0
2020-04-24 00:00:00+07:00,86.62122082036767,87.09979110114318,84.22836941649011,84.70693969726562,14397600,0.0,0.0
2020-04-27 00:00:00+07:00,85.1855197187783,85.42480488652768,82.31409770578577,82.55338287353516,13870900,0.0,0.0
2020-04-28 00:00:00+07:00,82.07481008467406,82.79266556646421,79.9212436393036,80.63909912109375,26081400,0.0,0.0
2020-04-29 00:00:00+07:00,81.1176585469927,82.07479906082152,80.16051803316388,80.3998031616211,20747300,0.0,0.0
2020-04-30 00:00:00+07:00,80.8783866992895,83.27123837678329,80.39981636379076,82.55338287353516,33184300,0.0,0.0
2020-05-05 00:00:00+07:00,82.3140856792472,83.74979647597826,81.83551541367018,82.79265594482422,16987000,0.0,0.0
2020-05-07 00:00:00+07:00,82.55337517540734,83.03194546627927,79.68195343017578,79.68195343017578,16947700,0.0,0.0
2020-05-08 00:00:00+07:00,80.16052691522472,80.87838238013718,79.9212417602539,79.9212417602539,6692800,0.0,0.0
2020-05-11 00:00:00+07:00,80.63909342148725,82.55337457095875,80.63909342148725,81.35694885253906,8942600,0.0,0.0
2020-05-12 00:00:00+07:00,81.11766944228718,81.3569546028839,80.39981396049703,80.63909912109375,14080100,0.0,0.0
2020-05-13 00:00:00+07:00,80.63909657050438,81.59623718261719,80.39981141747617,81.59623718261719,7892000,0.0,0.0
2020-05-14 00:00:00+07:00,81.11766944228718,81.11766944228718,80.39981396049703,80.63909912109375,4952800,0.0,0.0
2020-05-15 00:00:00+07:00,80.39980240098659,80.63908752718001,79.20337677001953,79.20337677001953,10395800,0.0,0.0
2020-05-18 00:00:00+07:00,79.44267082794097,80.1605262872296,78.72481536865234,78.72481536865234,9259600,0.0,0.0
2020-05-19 00:00:00+07:00,80.63909594217937,83.9890880584717,80.39981079101564,83.27123260498047,26622000,0.0,0.0
2020-05-20 00:00:00+07:00,84.2283706665039,84.70694095438178,83.27123009074819,84.2283706665039,16666600,0.0,0.0
2020-05-21 00:00:00+07:00,84.70695447511865,84.70695447511865,83.03195820018692,83.51052856445312,12975400,0.0,0.0
2020-05-22 00:00:00+07:00,83.03194358334903,83.03194358334903,81.11766246327183,81.83551788330078,12036200,0.0,0.0
2020-05-25 00:00:00+07:00,82.31409200032553,83.74980290730795,82.31409200032553,83.27123260498047,5999300,0.0,0.0
2020-05-26 00:00:00+07:00,83.9890886906524,85.42479960844132,83.74980353768757,84.46765899658203,13289000,0.0,0.0
2020-05-27 00:00:00+07:00,85.4247977114514,87.81764918796264,85.4247977114514,86.62122344970703,26095900,0.0,0.0
2020-05-28 00:00:00+07:00,90.21050198872885,92.12478319803874,90.21050198872885,91.885498046875,38821500,0.0,0.0
2020-05-29 00:00:00+07:00,90.92835744222006,91.88549804687501,89.97121683756511,91.885498046875,21773100,0.0,0.0
2020-06-01 00:00:00+07:00,92.8426380206252,95.23548951600213,92.60335287108751,93.56049346923828,20529200,0.0,0.0
2020-06-02 00:00:00+07:00,94.75691734313965,96.19262821197509,94.27834705352784,95.71405792236328,22900800,0.0,0.0
2020-06-04 00:00:00+07:00,100.49976813274881,110.07117462158203,100.02119780830715,110.07117462158203,53256900,0.0,0.0
2020-06-05 00:00:00+07:00,113.89973195393881,114.85687255859376,110.07116953531902,111.9854507446289,33996600,0.0,0.0
2020-06-08 00:00:00+07:00,112.46402104695639,112.46402104695639,107.67831802368165,109.11402893066406,19463100,0.0,0.0
2020-06-09 00:00:00+07:00,109.11403149630115,113.42116431852357,106.24260961481954,108.15689086914062,26018000,0.0,0.0
2020-06-10 00:00:00+07:00,109.59259298431003,111.98544435951331,109.11402270926938,111.50687408447266,23181600,0.0,0.0
2020-06-11 00:00:00+07:00,109.59260443278721,110.54974508285522,105.76404183251516,107.19975280761719,19658200,0.0,0.0
2020-06-12 00:00:00+07:00,102.89260864257811,104.32831946084664,102.41403836982194,102.89260864257812,20000700,0.0,0.0
2020-06-15 00:00:00+07:00,99.5426174864477,100.02118776282485,93.79977416992188,93.79977416992188,35063300,0.0,0.0
2020-06-16 00:00:00+07:00,99.54261486939708,100.02118513319226,94.75691223144531,94.75691223144531,30227200,0.0,0.0
2020-06-17 00:00:00+07:00,94.03906628601533,97.14977331328811,92.84264050629504,95.47477722167969,19243200,0.0,0.0
2020-06-18 00:00:00+07:00,92.36406772154982,94.03906376831367,91.16764197386134,93.56049346923828,26829900,0.0,0.0
2020-06-19 00:00:00+07:00,92.84264316011036,93.08192832289416,90.92836185784004,91.6462173461914,19896900,0.0,0.0
2020-06-22 00:00:00+07:00,85.42479705810547,88.53550395377877,85.42479705810547,85.42479705810547,65244600,0.0,0.0
2020-06-23 00:00:00+07:00,85.9033641386568,87.0997898230392,84.94622359115087,85.18550872802734,40562800,0.0,0.0
2020-06-24 00:00:00+07:00,86.14264998079337,88.53550136914873,86.14264998079337,86.3819351196289,35723400,0.0,0.0
2020-06-25 00:00:00+07:00,85.9033674121226,88.2962188720703,85.66408226612783,88.29621887207031,24137900,0.0,0.0
2020-06-26 00:00:00+07:00,88.77479626582219,89.01408143095918,86.86051494472629,87.09980010986328,15789600,0.0,0.0
2020-06-29 00:00:00+07:00,86.14265133428445,89.01407304542727,86.14265133428445,88.77478790283203,16833100,0.0,0.0
2020-06-30 00:00:00+07:00,89.73192721205807,90.68906776898667,89.25335693359375,89.25335693359375,19695700,0.0,0.0
2020-07-01 00:00:00+07:00,89.49263959727806,90.44978012773022,88.53549906682588,90.21049499511719,13498700,0.0,0.0
2020-07-02 00:00:00+07:00,90.92835553987759,91.88549612450788,89.9712149552473,91.16764068603516,17088800,0.0,0.0
2020-07-03 00:00:00+07:00,90.68907359355204,91.16764390275284,88.53550720214844,88.53550720214844,17671100,0.0,0.0
2020-07-07 00:00:00+07:00,89.97121091059745,89.97121091059745,86.86050415039062,86.86050415039062,13937900,0.0,0.0
2020-07-08 00:00:00+07:00,86.86050676207016,89.49264333061774,86.86050676207016,88.77478790283203,14622200,0.0,0.0
2020-07-09 00:00:00+07:00,89.25336266594964,89.97121812975084,88.53550720214844,88.53550720214844,9928800,0.0,0.0
2020-07-10 00:00:00+07:00,88.0569317927126,88.7747872149358,87.09979122974833,87.57836151123047,11346500,0.0,0.0
2020-07-13 00:00:00+07:00,88.05694342719184,88.29622859954834,85.90337687598334,86.14266204833984,8199400,0.0,0.0
2020-07-14 00:00:00+07:00,85.1855101038198,87.81764665197153,84.94622496307873,87.57836151123047,13394300,0.0,0.0
2020-07-15 00:00:00+07:00,88.53550848753557,89.49264911983325,87.57836785523789,88.05693817138672,12546000,0.0,0.0
2020-07-16 00:00:00+07:00,87.81765111635809,88.0569362692637,86.86051050473566,87.33908081054688,9095400,0.0,0.0
2020-07-17 00:00:00+07:00,87.09979053613552,87.57836081380658,86.14264998079337,86.3819351196289,9002600,0.0,0.0
2020-07-20 00:00:00+07:00,86.38193957010905,86.38193957010905,83.03194745381674,83.27123260498047,34755100,0.0,0.0
2020-07-21 00:00:00+07:00,83.98908678327287,85.42479766845703,83.5105164882115,83.74980163574219,19514600,0.0,0.0
2020-07-22 00:00:00+07:00,83.27123837678329,83.51052354453266,82.31409770578577,82.55338287353516,12082000,0.0,0.0
2020-07-23 00:00:00+07:00,82.55337399089716,83.98908484291275,82.31408884889456,83.03194427490234,13491100,0.0,0.0
2020-07-24 00:00:00+07:00,82.31409136268906,82.5533765119992,81.83552106406877,82.0748062133789,9490600,0.0,0.0
2020-07-29 00:00:00+07:00,82.074801594378,82.31408673022167,78.72480969256665,79.44266510009766,26130500,0.0,0.0
2020-07-30 00:00:00+07:00,79.92123662775214,81.11766232577239,78.96409606933595,78.96409606933594,13854300,0.0,0.0
2020-07-31 00:00:00+07:00,76.81053352355958,77.76767412821452,76.3319632212321,77.52838897705078,28828600,0.0,0.0
2020-08-03 00:00:00+07:00,77.0498192969789,79.44267082794097,76.57124899078647,78.72481536865234,18877700,0.0,0.0
2020-08-04 00:00:00+07:00,79.44266510009766,81.11766105100334,79.203379964254,79.44266510009766,13091500,0.0,0.0
2020-08-05 00:00:00+07:00,80.39980564347233,80.63909077931599,78.96409482841032,79.44266510009766,13253200,0.0,0.0
2020-08-06 00:00:00+07:00,79.20338313930385,80.39980886648367,79.20338313930385,79.68195343017578,8996700,0.0,0.0
2020-08-07 00:00:00+07:00,79.68195023594133,80.16052050762866,79.203379964254,79.44266510009766,6604800,0.0,0.0
2020-08-10 00:00:00+07:00,80.39980240098659,80.63908752718001,79.20337677001953,79.20337677001953,6893000,0.0,0.0
2020-08-11 00:00:00+07:00,79.92124111141977,82.55337779473001,79.68195595839157,81.59623718261719,25089400,0.0,0.0
2020-08-13 00:00:00+07:00,83.51051411863233,87.81764665197153,83.27122897789127,87.57836151123047,54642900,0.0,0.0
2020-08-14 00:00:00+07:00,87.0997898230392,87.33907495991568,84.7069384542744,85.18550872802734,19871500,0.0,0.0
2020-08-17 00:00:00+07:00,85.42480090540698,85.90337121860254,83.51051965262477,83.98908996582031,18287000,0.0,0.0
2020-08-18 00:00:00+07:00,84.22837132900035,85.6640822039265,83.98908618317932,85.42479705810547,18629700,0.0,0.0
2020-08-19 00:00:00+07:00,85.90337121860254,85.90337121860254,83.0319493394292,83.98908996582031,22279300,0.0,0.0
2020-08-20 00:00:00+07:00,82.5533765119992,83.27123195992962,81.83552106406877,82.0748062133789,16490400,0.0,0.0
2020-08-21 00:00:00+07:00,82.79265844333939,83.03194358334903,81.83551788330078,81.83551788330078,5366300,0.0,0.0
2020-08-24 00:00:00+07:00,82.55337517540734,82.79266032084331,79.20338313930385,79.68195343017578,26790200,0.0,0.0
2020-08-25 00:00:00+07:00,81.11766875067423,83.98909065335296,81.11766875067423,82.31409454345703,22393200,0.0,0.0
2020-08-26 00:00:00+07:00,82.79266486057016,83.03195001912673,81.11766875067423,82.31409454345703,12859700,0.0,0.0
2020-08-27 00:00:00+07:00,82.07480302331044,82.55337330332974,81.11766246327183,81.83551788330078,9261300,0.0,0.0
2020-08-28 00:00:00+07:00,83.03194427490236,84.70694026892055,82.79265913289976,83.03194427490234,24574200,0.0,0.0
2020-08-31 00:00:00+07:00,83.51052104825436,84.22837653004451,80.39981396049703,80.63909912109375,27106800,0.0,0.0
2020-09-01 00:00:00+07:00,80.87837265337342,81.35694290576025,78.7248065176327,79.20337677001953,17959600,0.0,0.0
2020-09-02 00:00:00+07:00,79.44267145031226,79.9212417602539,78.48553083042898,79.9212417602539,14094300,0.0,0.0
2020-09-03 00:00:00+07:00,80.1605262872296,80.3998114403258,78.72481536865234,78.72481536865234,10596400,0.0,0.0
2020-09-08 00:00:00+07:00,78.48553597853959,78.96410631987214,77.76768046654075,78.00696563720703,11234800,0.0,0.0
2020-09-09 00:00:00+07:00,77.28909576047224,79.20337677001953,77.04981063427881,79.20337677001953,14118200,0.0,0.0
2020-09-10 00:00:00+07:00,78.96410052174855,79.44267082794097,78.00695990936373,78.72481536865234,7555700,0.0,0.0
2020-09-11 00:00:00+07:00,78.72482114920587,79.4426766612047,78.00696563720703,78.00696563720703,11559200,0.0,0.0
2020-09-14 00:00:00+07:00,78.48552635358213,78.48552635358213,77.04981550565076,77.28910064697266,10349300,0.0,0.0
